density,alcohol,citric_acid,residual_sugar,pH,type,quality
1.796414112,4.52173913,1.86746988,1.124233129,6.302325581,0,3
1.952573742,4.652173913,3.439759036,1.082822086,1.139534884,0,3
2.525159051,4.391304348,3.277108434,1.897239264,4.139534884,0,2
1.605552342,5.826086957,2.951807229,1.055214724,3.23255814,0,5
3.115095431,2.565217391,3.060240964,2.587423313,2.534883721,0,2
2.021978022,5.043478261,3.385542169,1.897239264,3.093023256,0,5
1.605552342,5.826086957,2.951807229,1.055214724,3.23255814,0,5
1.848467322,4.913043478,2.789156627,1.075920245,5.255813953,0,3
1.848467322,6.869565217,2.734939759,1.745398773,6.511627907,0,4
2.195488722,3.608695652,3.114457831,1.082822086,4.069767442,0,3
2.525159051,4.391304348,3.277108434,1.897239264,4.139534884,0,2
1.640254482,6.608695652,3.114457831,1.234662577,4.76744186,0,4
1.536148062,7.130434783,3.006024096,1.386503067,3.930232558,0,3
1.640254482,6.608695652,3.114457831,1.234662577,4.76744186,0,4
2.247541932,4.260869565,3.060240964,1.814417178,3.651162791,0,2
1.865818392,6.869565217,3.873493976,1.082822086,4.558139535,0,3
1.692307692,6.739130435,3.277108434,1.075920245,4.348837209,0,0
2.993637941,1.913043478,2.626506024,2.711656442,3.372093023,0,3
1.848467322,6.739130435,3.006024096,1.538343558,4.139534884,0,4
1.848467322,7,3.006024096,1.724693252,4.069767442,0,4
2.247541932,4.913043478,2.626506024,1.634969325,5.604651163,0,3
2.143435512,3.739130435,2.680722892,1.096625767,5.88372093,0,3
2.021978022,4.260869565,2.680722892,1.151840491,3.162790698,0,2
1.536148062,7.130434783,3.006024096,1.386503067,3.930232558,0,3
1.987275882,4.782608696,3.114457831,1.414110429,4.139534884,0,2
1.432041643,8.173913043,3.006024096,1.289877301,3.441860465,0,4
2.889531521,3.217391304,3.602409639,1.220858896,4.279069767,0,2
2.438403702,2.565217391,2.518072289,1.165644172,6.093023256,0,3
2.160786582,4.391304348,3.277108434,1.207055215,5.744186047,0,4
1.813765182,7.913043478,3.277108434,1.828220859,2.813953488,0,4
1.432041643,8.173913043,3.006024096,1.289877301,3.441860465,0,4
2.264893002,3.739130435,2.192771084,1.621165644,4.976744186,0,2
3.219201851,2.826086957,4.903614458,3.339723926,2.395348837,0,1
2.421052632,4.391304348,3.168674699,1.634969325,4.209302326,0,4
1.848467322,5.304347826,2.843373494,1.069018405,4.697674419,0,3
1.935222672,4.652173913,2.680722892,1.069018405,5.186046512,0,4
2.906882591,4.130434783,3.385542169,2.394171779,4,0,2
2.403701562,4.260869565,2.246987952,1.628067485,8.674418605,0,4
1.969924812,2.695652174,2.789156627,1.069018405,3.860465116,0,2
1.969924812,2.695652174,2.734939759,1.069018405,3.790697674,0,3
1.692307692,6.47826087,3.222891566,1.165644172,4.976744186,0,4
2.126084442,2.565217391,4.957831325,1.055214724,3.511627907,0,2
2.525159051,4,2.843373494,1.165644172,8.604651163,0,3
2.299595142,2.826086957,4.524096386,1.110429448,5.255813953,0,3
2.334297282,3.869565217,2.463855422,1.84202454,4.906976744,0,3
2.455754772,2.304347826,1.86746988,1.855828221,3.511627907,0,3
2.386350492,2.695652174,3.060240964,1.855828221,3.372093023,0,3
2.403701562,2.565217391,2.626506024,1.897239264,3.372093023,0,3
2.299595142,2.826086957,4.686746988,1.124233129,5.186046512,0,3
2.299595142,2.826086957,4.524096386,1.110429448,5.255813953,0,3
2.264893002,2.956521739,3.493975904,1.117331288,2.395348837,0,3
2.160786582,3.47826087,2.897590361,1.082822086,6.162790698,0,2
2.594563331,5.043478261,2.843373494,1.938650307,6.162790698,0,4
1.674956622,6.608695652,2.843373494,1.496932515,2.88372093,0,5
3.288606131,1.782608696,3.277108434,2.932515337,4.418604651,0,4
2.646616541,2.826086957,2.572289157,2.366564417,3.23255814,0,2
3.115095431,2.826086957,4.036144578,2.82208589,3.441860465,0,3
3.288606131,1.782608696,3.277108434,2.932515337,4.418604651,0,4
2.160786582,4.782608696,3.548192771,1.069018405,4.418604651,0,2
2.629265471,2.826086957,2.680722892,1.648773006,4.348837209,0,2
2.160786582,4.782608696,3.548192771,1.069018405,4.418604651,0,2
3.115095431,2.826086957,4.036144578,2.82208589,3.441860465,0,3
2.160786582,2.565217391,2.463855422,1.124233129,4.488372093,0,3
3.288606131,1.782608696,3.277108434,2.932515337,4.418604651,0,4
2.646616541,2.826086957,2.572289157,2.366564417,3.23255814,0,2
2.230190862,4.652173913,2.951807229,1.593558282,5.255813953,0,3
1.987275882,4.260869565,2.626506024,1.179447853,4.976744186,0,3
1.674956622,6.869565217,3.222891566,1.151840491,3.093023256,0,3
1.692307692,6.347826087,2.843373494,1.165644172,2.88372093,0,4
2.837478311,1.913043478,5.012048193,2.394171779,3.093023256,0,2
1.969924812,7.130434783,2.951807229,2.13190184,3.441860465,0,5
1.692307692,6.347826087,2.843373494,1.165644172,2.88372093,0,4
1.674956622,6.869565217,3.222891566,1.151840491,3.093023256,0,3
1.709658762,5.434782609,2.572289157,1.165644172,3.372093023,0,4
1.622903412,7.391304348,3.168674699,1.13803681,3.093023256,0,4
1.536148062,7.260869565,2.789156627,1.110429448,4,0,4
1.848467322,5.173913043,2.626506024,1.13803681,5.604651163,0,3
2.195488722,3.217391304,2.789156627,1.124233129,3.930232558,0,3
2.646616541,3.217391304,2.734939759,2.187116564,3.23255814,0,3
2.021978022,4,2.626506024,1.069018405,6.441860465,0,3
2.021978022,5.695652174,2.192771084,1.510736196,2.953488372,0,1
2.021978022,5.695652174,2.192771084,1.496932515,2.953488372,0,1
2.646616541,3.217391304,2.734939759,2.187116564,3.23255814,0,3
2.230190862,4.782608696,2.789156627,1.607361963,5.186046512,0,3
1.935222672,7,3.060240964,1.855828221,4.279069767,0,4
1.935222672,6.739130435,3.114457831,1.634969325,5.046511628,0,3
1.987275882,5.565217391,2.518072289,1.572852761,2.674418605,0,2
2.368999422,3.869565217,3.060240964,1.731595092,2.465116279,0,3
2.178137652,5.434782609,3.168674699,1.98006135,4.488372093,0,2
2.507807981,3.086956522,3.277108434,1.800613497,5.046511628,0,3
2.403701562,4,2.951807229,2.035276074,3.302325581,0,3
3.236552921,2.695652174,4.84939759,3.312116564,2.604651163,0,2
2.334297282,4.52173913,3.439759036,1.165644172,5.255813953,0,4
1.501445922,7.260869565,3.168674699,1.165644172,3.860465116,0,5
2.507807981,2.956521739,4.198795181,1.124233129,2.813953488,0,2
2.334297282,4.130434783,4.686746988,1.13803681,3.093023256,0,3
2.351648352,4,3.981927711,1.13803681,3.093023256,0,3
2.716020821,3.47826087,1.43373494,2.780674847,6.162790698,0,3
1.969924812,4.52173913,2.192771084,1.434815951,4.558139535,0,3
2.160786582,4.260869565,3.927710843,1.096625767,2.534883721,0,2
2.351648352,3.086956522,3.277108434,1.096625767,3.511627907,0,2
2.421052632,2.695652174,3.168674699,1.773006135,4,0,3
2.716020821,3.608695652,2.951807229,2.256134969,3.651162791,0,3
2.056680162,5.173913043,2.409638554,1.193251534,3.23255814,0,3
1.969924812,4.652173913,2.843373494,1.110429448,5.186046512,0,2
2.056680162,4,2.680722892,1.069018405,6.720930233,0,3
2.455754772,2.043478261,3.873493976,1.828220859,3.162790698,0,2
1.744360902,7.260869565,3.277108434,1.124233129,3.23255814,0,3
1.674956622,7.782608696,3.006024096,1.552147239,4.558139535,0,3
1.848467322,3.739130435,2.626506024,1.041411043,6.720930233,0,3
1.917871602,4.913043478,2.409638554,1.151840491,6.023255814,0,2
1.969924812,4.652173913,2.897590361,1.096625767,4.697674419,0,3
1.692307692,7.260869565,3.602409639,1.234662577,4.348837209,0,4
2.507807981,2.565217391,4.903614458,1.855828221,3.790697674,0,3
1.987275882,4.260869565,2.789156627,1.124233129,3.790697674,0,3
1.536148062,5.826086957,2.789156627,1.082822086,5.534883721,0,3
2.195488722,2.956521739,3.331325301,1.207055215,1.906976744,0,2
2.195488722,2.956521739,3.222891566,1.220858896,1.906976744,0,2
2.750722961,2.043478261,2.734939759,2.13190184,5.744186047,0,3
3.305957201,2.695652174,4.469879518,3.263803681,4,0,4
1.674956622,7,3.114457831,1.165644172,3.581395349,0,5
1.813765182,6.739130435,3.710843373,1.082822086,4.418604651,0,3
2.368999422,3.739130435,2.301204819,1.234662577,7.488372093,0,3
2.212839792,5.173913043,2.951807229,1.883435583,4.76744186,0,5
2.473105842,3.608695652,2.626506024,1.800613497,4.976744186,0,2
2.473105842,3.608695652,2.626506024,1.800613497,4.976744186,0,2
2.525159051,4.652173913,2.463855422,2.594325153,2.88372093,0,3
1.883169462,3.608695652,2.734939759,1.027607362,4.837209302,0,3
2.039329092,4.130434783,2.246987952,1.193251534,3.23255814,0,2
2.525159051,4.652173913,2.463855422,2.594325153,2.88372093,0,3
2.958935801,3.347826087,2.680722892,2.628834356,6.511627907,0,3
1.640254482,6.47826087,3.006024096,1.179447853,4.76744186,0,5
1.674956622,7.130434783,3.006024096,1.069018405,5.674418605,0,5
1.987275882,6.47826087,3.114457831,1.773006135,4.418604651,0,4
2.126084442,6.086956522,3.168674699,1.786809816,4,0,4
2.212839792,5.173913043,2.951807229,1.883435583,4.76744186,0,5
1.917871602,4.130434783,3.114457831,1.041411043,2.674418605,0,1
1.796414112,7.260869565,3.114457831,1.455521472,4.976744186,0,4
1.605552342,7.130434783,2.789156627,1.455521472,4.906976744,0,4
2.368999422,3.739130435,2.301204819,1.234662577,7.488372093,0,3
2.473105842,3.608695652,2.626506024,1.800613497,4.976744186,0,2
2.455754772,2.304347826,2.626506024,1.165644172,5.953488372,0,2
1.622903412,5.434782609,3.222891566,1.069018405,2.395348837,0,2
3.236552921,2.173913043,3.222891566,3.042944785,5.186046512,0,3
2.421052632,2.695652174,3.168674699,1.814417178,4,0,3
1.692307692,6.217391304,2.734939759,1.248466258,4.906976744,0,5
1.883169462,4.652173913,2.734939759,1.110429448,5.465116279,0,4
2.386350492,4.260869565,2.409638554,1.70398773,6.581395349,0,3
2.334297282,4.391304348,2.518072289,1.70398773,7.069767442,0,4
1.605552342,5.304347826,2.789156627,1.110429448,4.279069767,0,4
2.195488722,2.956521739,1.86746988,1.110429448,4.488372093,0,1
1.622903412,5.434782609,3.222891566,1.069018405,2.395348837,0,2
1.969924812,3.739130435,2.518072289,1.082822086,5.255813953,0,4
1.744360902,4.782608696,3.222891566,1.041411043,4.697674419,0,3
2.507807981,2.173913043,2.301204819,1.441717791,4,0,2
3.236552921,2.173913043,3.222891566,3.042944785,5.186046512,0,3
2.958935801,2.695652174,3.548192771,2.870398773,2.255813953,0,2
2.212839792,4.130434783,3.114457831,1.179447853,4.697674419,0,3
2.264893002,6.217391304,3.222891566,2.187116564,3.651162791,0,4
2.889531521,2.956521739,4.036144578,2.049079755,2.046511628,0,3
2.889531521,2.956521739,4.036144578,2.049079755,2.046511628,0,3
1.536148062,6.739130435,2.843373494,1.289877301,3.930232558,0,4
1.692307692,5.173913043,2.734939759,1.151840491,4.906976744,0,4
2.004626952,5.434782609,3.222891566,1.151840491,4,0,3
2.021978022,5.434782609,3.222891566,1.151840491,4.069767442,0,3
1.813765182,5.043478261,2.626506024,1.13803681,5.395348837,0,4
1.848467322,4.130434783,2.084337349,1.041411043,3.651162791,0,3
2.056680162,6.217391304,2.734939759,2.090490798,5.604651163,0,4
1.848467322,6.608695652,2.626506024,1.70398773,6.720930233,0,4
2.195488722,2.434782609,1.86746988,1.345092025,3.790697674,0,3
1.900520532,4.260869565,4.036144578,1.096625767,4.627906977,0,3
2.021978022,5.434782609,3.168674699,1.13803681,4.558139535,0,3
2.473105842,2.956521739,2.572289157,1.096625767,8.325581395,0,2
1.622903412,8.434782609,1.704819277,1.538343558,5.88372093,0,4
1.501445922,8.043478261,2.789156627,1.303680982,4.906976744,0,3
1.813765182,5.304347826,2.572289157,1.082822086,4.348837209,0,4
1.952573742,3.608695652,3.168674699,1.041411043,3.372093023,0,3
2.368999422,3.739130435,2.409638554,1.938650307,6.372093023,0,3
1.501445922,6.47826087,3.548192771,1.110429448,4.76744186,0,3
1.501445922,8.043478261,2.789156627,1.303680982,4.906976744,0,3
2.299595142,2.695652174,2.626506024,1.552147239,5.11627907,0,3
1.622903412,8.434782609,1.704819277,1.538343558,5.88372093,0,4
1.466743783,6.608695652,2.789156627,1.13803681,3.581395349,0,4
1.813765182,5.304347826,2.572289157,1.082822086,4.348837209,0,4
2.993637941,2.173913043,2.951807229,2.725460123,3.23255814,0,4
2.993637941,2.173913043,2.951807229,2.725460123,3.23255814,0,4
1.987275882,5.565217391,2.843373494,1.70398773,4.279069767,0,3
2.993637941,2.173913043,2.951807229,2.725460123,3.23255814,0,4
2.872180451,2.695652174,3.602409639,2.656441718,4.139534884,0,3
2.195488722,5.043478261,2.572289157,1.662576687,5.046511628,0,5
2.143435512,4.782608696,2.680722892,1.220858896,5.325581395,0,5
2.160786582,5.695652174,3.602409639,1.828220859,2.255813953,0,2
2.230190862,3.869565217,2.301204819,1.869631902,4,0,1
2.264893002,4.260869565,2.951807229,1.855828221,3.023255814,0,5
2.021978022,5.434782609,2.518072289,1.414110429,2.325581395,0,3
2.993637941,2.173913043,2.951807229,2.725460123,3.23255814,0,4
2.056680162,4.391304348,2.843373494,1.082822086,3.930232558,0,3
2.091382302,5.695652174,2.734939759,1.731595092,5.11627907,0,3
1.987275882,5.565217391,2.843373494,1.70398773,4.279069767,0,3
1.935222672,6.608695652,2.789156627,1.483128834,4.697674419,0,5
2.264893002,4.652173913,3.656626506,1.897239264,3.930232558,0,3
1.657605552,5.304347826,2.626506024,1.110429448,4.976744186,0,3
2.056680162,2.695652174,1.108433735,1.027607362,5.465116279,0,2
2.091382302,3.608695652,2.409638554,1.096625767,5.465116279,0,3
3.253903991,4.913043478,2.897590361,3.063650307,3.23255814,0,0
1.848467322,3.869565217,5.012048193,1.055214724,3.860465116,0,2
1.779063042,4.652173913,5.012048193,1.13803681,3.441860465,0,4
2.889531521,3.739130435,3.656626506,2.54601227,3.651162791,0,1
1.831116252,5.695652174,3.656626506,1.538343558,4.837209302,0,3
1.935222672,2.434782609,2.301204819,1.069018405,5.186046512,0,2
2.837478311,3.608695652,5.012048193,2.297546012,3.372093023,0,1
2.264893002,4.652173913,3.656626506,1.897239264,3.930232558,0,3
1.674956622,5.434782609,3.656626506,1.041411043,4.697674419,0,3
1.501445922,7.130434783,3.656626506,1.055214724,3.302325581,0,3
1.796414112,5.304347826,3.656626506,1.069018405,3.860465116,0,2
1.900520532,4.130434783,3.656626506,1.069018405,2.953488372,0,4
1.987275882,3.086956522,3.656626506,1.124233129,5.046511628,0,2
1.900520532,3.739130435,2.301204819,1.055214724,2.953488372,0,1
1.987275882,3.086956522,3.656626506,1.124233129,5.046511628,0,2
1.536148062,6.347826087,3.656626506,1.317484663,3.651162791,0,4
1.379988433,6.47826087,3.656626506,1.082822086,3.441860465,0,3
1.796414112,5.304347826,3.656626506,1.069018405,3.860465116,0,2
2.924233661,3.086956522,2.301204819,2.877300613,4.139534884,0,2
3.323308271,2.565217391,5.012048193,3.381134969,2.88372093,0,2
1.900520532,4.130434783,3.656626506,1.069018405,2.953488372,0,4
2.386350492,2.956521739,3.656626506,1.897239264,4.558139535,0,2
2.473105842,2.173913043,3.656626506,1.966257669,4.069767442,0,2
2.889531521,2.043478261,5.012048193,2.794478528,3.162790698,0,2
1.987275882,4.260869565,2.301204819,1.110429448,4.069767442,0,2
2.160786582,2.826086957,3.656626506,1.082822086,3.511627907,0,2
1.744360902,6.47826087,3.656626506,1.648773006,4.627906977,0,3
2.455754772,5.304347826,3.656626506,2.711656442,3.930232558,0,3
1.917871602,6.47826087,5.012048193,1.531441718,4.697674419,0,3
1.692307692,6.47826087,3.656626506,1.082822086,5.604651163,0,3
1.796414112,5.173913043,3.656626506,1.082822086,4.558139535,0,3
1.796414112,5.173913043,3.656626506,1.082822086,4.558139535,0,3
2.056680162,5.565217391,3.656626506,1.828220859,4.348837209,0,3
2.455754772,5.304347826,3.656626506,2.711656442,3.930232558,0,3
2.004626952,2.695652174,3.656626506,1.069018405,3.023255814,0,2
2.455754772,5.304347826,3.656626506,2.711656442,3.930232558,0,3
2.507807981,5.956521739,3.656626506,2.849693252,3.930232558,0,4
3.444765761,2.565217391,3.656626506,3.650306748,2.88372093,0,2
2.681318681,2.565217391,5.012048193,2.463190184,2.953488372,0,2
1.692307692,6.47826087,3.656626506,1.082822086,5.604651163,0,3
1.917871602,6.47826087,5.012048193,1.531441718,4.697674419,0,3
1.674956622,6.47826087,5.012048193,1.289877301,5.11627907,0,3
2.299595142,4.391304348,3.656626506,1.538343558,4.627906977,0,3
1.987275882,6.739130435,5.012048193,1.414110429,4.906976744,0,3
2.299595142,4.652173913,3.656626506,1.662576687,6.860465116,0,3
1.796414112,5.173913043,3.656626506,1.082822086,4.558139535,0,3
1.813765182,4.913043478,3.656626506,1.082822086,3.372093023,0,3
1.952573742,7.130434783,3.656626506,2.173312883,4.069767442,0,5
2.039329092,3.869565217,5.012048193,1.027607362,6.162790698,0,2
2.056680162,5.565217391,3.656626506,1.828220859,4.348837209,0,3
1.553499132,6.608695652,3.656626506,1.331288344,3.860465116,0,4
1.987275882,3.347826087,2.301204819,1.13803681,4.279069767,0,2
2.004626952,2.695652174,3.656626506,1.069018405,3.023255814,0,2
2.507807981,5.956521739,3.656626506,2.849693252,3.930232558,0,4
2.455754772,5.304347826,3.656626506,2.711656442,3.930232558,0,3
1.692307692,5.434782609,3.656626506,1.103527607,4,0,2
2.160786582,4.652173913,3.656626506,1.731595092,4.418604651,0,3
2.230190862,2.956521739,2.301204819,1.414110429,2.88372093,0,1
2.282244072,3.869565217,3.656626506,1.096625767,6.162790698,0,3
2.577212261,4.52173913,3.656626506,2.11809816,4.488372093,0,2
1.848467322,4.652173913,2.301204819,1.082822086,3.302325581,0,3
1.969924812,5.565217391,2.301204819,1.552147239,2.88372093,0,3
2.334297282,4.52173913,3.656626506,1.193251534,5.186046512,0,3
2.282244072,3.869565217,3.656626506,1.096625767,6.162790698,0,3
2.230190862,3.739130435,2.301204819,1.151840491,5.534883721,0,3
2.403701562,4.130434783,3.656626506,1.248466258,7.279069767,0,3
2.230190862,2.956521739,2.301204819,1.414110429,2.88372093,0,1
2.507807981,2.434782609,2.301204819,1.552147239,3.930232558,0,0
1.813765182,4.391304348,3.656626506,1.124233129,2.813953488,0,3
2.056680162,2.826086957,3.656626506,1.041411043,5.046511628,0,3
3.305957201,3.347826087,5.012048193,3.595092025,6.511627907,0,3
2.750722961,2.956521739,5.012048193,2.753067485,4.209302326,0,3
3.201850781,2.695652174,5.012048193,3.381134969,2.88372093,0,2
1.813765182,4,3.656626506,1.069018405,6.790697674,0,3
1.813765182,5.043478261,3.656626506,1.096625767,3.372093023,0,2
2.611914401,3.608695652,3.656626506,2.214723926,3.930232558,0,2
2.126084442,6.608695652,3.656626506,2.159509202,3.860465116,0,5
2.039329092,6.739130435,3.656626506,2.111196319,3.930232558,0,5
2.160786582,6.608695652,3.656626506,2.242331288,3.860465116,0,4
2.091382302,4.130434783,2.301204819,1.069018405,5.813953488,0,2
1.501445922,6.347826087,3.656626506,1.082822086,3.860465116,0,4
1.744360902,6.869565217,3.656626506,1.165644172,4.069767442,0,3
1.570850202,7.52173913,2.301204819,1.207055215,4.488372093,0,3
2.195488722,4.913043478,3.656626506,2.200920245,2.88372093,0,4
2.160786582,3.739130435,3.656626506,1.151840491,3.302325581,0,2
2.074031232,2.565217391,2.301204819,1.082822086,3.860465116,0,2
